"","inmateid","release_date_approx","order_adm_times"
"21507",20216601,"2022-01-10",1
"21508",20216605,"2022-02-11",1
"21509",20216606,"2022-06-02",1
"21510",16978,"2021-12-06",6
"21511",20082,"2021-12-07",4
"21512",44489,"2022-01-06",2
"21513",49747,"2022-01-14",2
"21514",71248,"2022-03-22",2
"21515",88867,"2022-04-12",5
"21516",101325,"2023-01-31",3
"21517",139840,"2022-04-15",1
"21518",143474,"2022-01-14",2
"21519",164014,"2023-02-10",2
"21520",10014462,"2022-01-10",2
"21521",20015415,"2021-12-08",4
"21522",20058980,"2022-01-14",3
"21523",20065201,"2022-03-22",2
"21524",20108646,"2021-12-06",2
"21525",20146486,"2023-02-10",3
"21526",20169117,"2021-12-16",2
"21527",20201133,"2023-02-01",2
"21528",20207542,"2022-04-14",4
"21529",20212496,"2022-01-03",2
"21530",20214477,"2021-12-15",4
"21531",20216616,"2021-12-09",1
"21532",6810,"2021-12-10",2
"21533",27820,"2022-01-10",2
"21534",29975,"2022-01-05",4
"21535",33067,"2021-12-09",1
"21536",46214,"2022-01-14",2
"21537",75114,"2021-12-14",1
"21538",158839,"2022-03-08",2
"21539",164137,"2022-01-05",2
"21540",20020615,"2022-03-21",2
"21541",20021429,"2021-12-09",8
"21542",20043259,"2022-01-14",2
"21543",20047723,"2022-01-05",2
"21544",20065240,"2021-12-10",1
"21545",20104297,"2021-12-13",5
"21546",20176105,"2022-01-13",3
"21547",20197503,"2022-01-05",2
"21548",20199437,"2021-12-16",2
"21549",20202677,"2022-01-06",2
"21550",20205604,"2022-09-20",2
"21551",20214858,"2022-06-01",2
"21552",20215490,"2021-12-10",2
"21553",20216621,"2022-04-29",1
"21554",20216622,"2021-12-23",1
"21555",20216626,"2022-01-05",1
"21556",20216629,"2021-12-09",1
"21557",20216634,"2021-12-15",1
"21558",15638,"2022-02-23",5
"21559",15999,"2022-08-19",2
"21560",38812,"2021-12-10",2
"21561",60545,"2022-03-01",2
"21562",106162,"2022-06-16",2
"21563",106173,"2021-12-14",1
"21564",131944,"2021-12-08",2
"21565",140952,"2022-01-14",2
"21566",148096,"2022-03-23",2
"21567",10014573,"2023-02-10",2
"21568",20016020,"2023-02-10",2
"21569",20072363,"2022-04-12",3
"21570",20075166,"2022-01-05",4
"21571",20078253,"2022-05-06",5
"21572",20138422,"2021-12-16",1
"21573",20155848,"2022-01-14",2
"21574",20157366,"2022-04-13",1
"21575",20208344,"2021-12-15",2
"21576",20212042,"2022-01-14",2
"21577",20214370,"2022-07-07",2
"21578",20216638,"2022-07-11",1
"21579",20216639,"2022-07-27",1
"21580",20216643,"2021-12-07",1
"21581",20216644,"2021-12-07",1
"21582",20216650,"2021-12-07",1
"21583",77,"2022-07-28",3
"21584",807,"2021-12-17",3
"21585",21372,"2023-02-10",8
"21586",67129,"2021-12-13",1
"21587",76494,"2022-01-05",3
"21588",77584,"2022-04-25",5
"21589",168864,"2023-02-10",2
"21590",20034929,"2022-01-14",4
"21591",20044096,"2022-01-14",5
"21592",20050025,"2022-01-10",1
"21593",20070314,"2021-12-14",2
"21594",20087850,"2022-01-07",1
"21595",20092760,"2022-12-06",2
"21596",20107265,"2022-09-22",6
"21597",20129412,"2022-08-01",2
"21598",20136694,"2023-02-10",2
"21599",20152176,"2021-12-30",2
"21600",20154321,"2022-04-21",4
"21601",20166459,"2022-08-02",1
"21602",20173350,"2021-12-13",2
"21603",20201043,"2022-08-22",3
"21604",20209543,"2021-12-16",2
"21605",20212711,"2023-02-10",3
"21606",20214890,"2021-12-13",2
"21607",20216651,"2021-12-19",1
"21608",20216656,"2021-12-14",1
"21609",20216659,"2022-01-14",1
"21610",1174,"2022-08-06",2
"21611",10674,"2023-02-10",2
"21612",19864,"2022-08-10",3
"21613",36142,"2023-02-10",2
"21614",59789,"2022-01-14",3
"21615",72970,"2021-12-15",2
"21616",74047,"2022-05-10",2
"21617",110713,"2022-05-23",2
"21618",132674,"2022-01-14",2
"21619",147167,"2022-08-16",4
"21620",154868,"2021-12-08",1
"21621",20003285,"2022-01-05",3
"21622",20015745,"2021-12-21",1
"21623",20018622,"2021-12-14",1
"21624",20044810,"2021-12-21",1
"21625",20047765,"2022-01-06",1
"21626",20070853,"2023-02-10",3
"21627",20133210,"2022-02-15",2
"21628",20152787,"2022-06-23",3
"21629",20202996,"2022-04-21",2
"21630",20210326,"2022-01-14",3
"21631",20211817,"2022-03-07",2
"21632",20213416,"2022-02-15",2
"21633",20213905,"2022-04-11",2
"21634",20214238,"2022-06-15",2
"21635",20216355,"2022-01-03",2
"21636",26391,"2021-12-30",1
"21637",29065,"2022-01-14",1
"21638",41310,"2022-01-10",3
"21639",73416,"2021-12-22",3
"21640",99493,"2021-12-19",1
"21641",106701,"2022-03-08",2
"21642",110963,"2021-12-13",5
"21643",154868,"2022-01-10",2
"21644",20002010,"2022-03-16",3
"21645",20006311,"2022-03-09",1
"21646",20025504,"2022-01-14",2
"21647",20031341,"2021-12-23",3
"21648",20114945,"2021-12-15",2
"21649",20132259,"2021-12-27",1
"21650",20135027,"2021-12-22",3
"21651",20136754,"2021-12-09",2
"21652",20151094,"2022-05-11",1
"21653",20203148,"2022-08-26",4
"21654",20204356,"2022-01-14",1
"21655",20207495,"2022-03-07",2
"21656",20210242,"2022-09-15",2
"21657",20213164,"2022-01-14",2
"21658",20213979,"2022-01-12",3
"21659",20216679,"2022-02-15",1
"21660",20216681,"2021-12-09",1
"21661",20216690,"2021-12-10",1
"21662",20216691,"2022-04-07",1
"21663",17681,"2021-12-15",1
"21664",21641,"2023-02-03",2
"21665",24365,"2021-12-15",2
"21666",25404,"2022-10-31",3
"21667",31223,"2022-03-09",2
"21668",36413,"2022-02-10",3
"21669",63854,"2022-01-11",4
"21670",72871,"2021-12-23",2
"21671",117881,"2021-12-15",2
"21672",155974,"2022-01-11",3
"21673",160325,"2022-04-07",2
"21674",20062544,"2021-12-23",2
"21675",20074074,"2022-03-11",4
"21676",20100168,"2022-01-11",1
"21677",20146121,"2022-01-14",2
"21678",20158359,"2021-12-28",2
"21679",20166835,"2022-01-14",2
"21680",20181441,"2022-03-17",2
"21681",20194699,"2022-06-13",4
"21682",20197388,"2021-12-15",2
"21683",20207444,"2021-12-19",2
"21684",20209532,"2021-12-23",5
"21685",20210129,"2022-01-06",2
"21686",20210686,"2021-12-10",2
"21687",20210806,"2023-02-10",3
"21688",20211715,"2022-08-06",2
"21689",20214894,"2021-12-16",2
"21690",20215467,"2021-12-10",2
"21691",20216276,"2021-12-15",2
"21692",9694,"2023-02-10",2
"21693",12620,"2022-01-14",1
"21694",22945,"2021-12-19",3
"21695",38239,"2022-09-29",4
"21696",61675,"2022-01-11",1
"21697",66243,"2023-02-10",5
"21698",82511,"2021-12-16",3
"21699",88156,"2022-05-10",3
"21700",10004244,"2022-03-10",4
"21701",20045542,"2021-12-21",2
"21702",20071523,"2021-12-15",2
"21703",20082712,"2021-12-23",1
"21704",20120950,"2022-03-07",2
"21705",20125141,"2021-12-15",3
"21706",20170136,"2022-01-14",2
"21707",20174676,"2022-01-12",4
"21708",20177518,"2022-06-13",3
"21709",20198336,"2022-04-11",2
"21710",20203075,"2022-07-12",2
"21711",20207442,"2022-01-14",2
"21712",20210782,"2021-12-17",4
"21713",13040,"2022-01-12",4
"21714",20467,"2021-12-27",2
"21715",21365,"2022-04-07",2
"21716",29675,"2022-01-14",1
"21717",53959,"2022-04-19",2
"21718",73523,"2021-12-15",1
"21719",76675,"2021-12-15",6
"21720",20012486,"2022-04-05",4
"21721",20013393,"2021-12-14",1
"21722",20015090,"2021-12-22",2
"21723",20033827,"2022-01-14",2
"21724",20036143,"2021-12-16",1
"21725",20108004,"2021-12-17",2
"21726",20128546,"2021-12-14",1
"21727",20134247,"2021-12-29",3
"21728",20160020,"2022-07-07",1
"21729",20162872,"2022-01-14",4
"21730",20173350,"2021-12-16",3
"21731",20191397,"2021-12-15",1
"21732",20207684,"2021-12-15",1
"21733",20208145,"2021-12-17",3
"21734",20211316,"2022-01-03",2
"21735",20216719,"2022-01-06",1
"21736",20216720,"2022-01-06",1
"21737",20216722,"2022-01-14",1
"21738",3918,"2022-04-28",3
"21739",10881,"2022-01-13",5
"21740",19591,"2022-05-12",2
"21741",33025,"2021-12-17",3
"21742",51008,"2022-01-14",6
"21743",118638,"2022-05-09",2
"21744",157679,"2022-04-26",1
"21745",20012467,"2022-03-10",4
"21746",20020982,"2022-03-25",2
"21747",20058999,"2022-06-16",3
"21748",20064261,"2022-03-01",4
"21749",20099316,"2022-06-07",1
"21750",20103746,"2021-12-29",3
"21751",20113377,"2023-02-10",2
"21752",20116857,"2022-01-14",2
"21753",20163571,"2022-01-12",3
"21754",20167675,"2022-01-14",4
"21755",20181040,"2021-12-16",1
"21756",20184863,"2022-02-25",2
"21757",20185036,"2021-12-14",1
"21758",20213633,"2022-08-01",2
"21759",20215175,"2021-12-15",2
"21760",20216103,"2021-12-15",1
"21761",20216724,"2021-12-17",1
"21762",20216726,"2021-12-19",1
"21763",783,"2022-04-13",6
"21764",6653,"2022-04-04",4
"21765",11753,"2022-01-13",5
"21766",14635,"2022-05-23",2
"21767",19581,"2022-03-21",5
"21768",41188,"2022-03-07",1
"21769",43122,"2021-12-19",4
"21770",46608,"2022-01-14",4
"21771",66020,"2022-01-12",2
"21772",81199,"2021-12-30",3
"21773",144011,"2022-05-02",2
"21774",155692,"2022-01-12",1
"21775",171012,"2022-01-14",2
"21776",10015970,"2022-01-03",3
"21777",20052150,"2022-01-13",3
"21778",20124716,"2022-03-30",4
"21779",20126057,"2021-12-16",1
"21780",20164760,"2021-12-21",1
"21781",20167484,"2021-12-23",3
"21782",20191700,"2023-01-20",2
"21783",20191815,"2023-02-10",3
"21784",20199928,"2021-12-15",2
"21785",20206352,"2021-12-17",3
"21786",20206564,"2022-04-28",2
"21787",20212477,"2021-12-19",2
"21788",20214592,"2022-01-14",3
"21789",20216733,"2021-12-23",1
"21790",20216736,"2022-08-09",1
"21791",9428,"2022-01-14",3
"21792",25251,"2022-04-08",5
"21793",27488,"2022-01-12",2
"21794",63569,"2021-12-15",2
"21795",106287,"2022-01-14",4
"21796",118267,"2022-03-22",2
"21797",151812,"2022-08-07",2
"21798",154040,"2022-05-04",2
"21799",158410,"2022-01-14",2
"21800",169518,"2022-01-13",3
"21801",10005619,"2022-03-01",2
"21802",10013603,"2022-02-17",3
"21803",20041155,"2021-12-19",3
"21804",20132270,"2021-12-23",1
"21805",20155905,"2021-12-17",2
"21806",20211231,"2022-09-02",2
"21807",20212829,"2022-05-23",2
"21808",20215077,"2022-01-14",2
"21809",20215438,"2021-12-17",2
"21810",20215467,"2021-12-21",3
"21811",20215654,"2021-12-19",2
"21812",20216129,"2022-05-11",2
"21813",20216319,"2022-03-17",1
"21814",20216751,"2021-12-23",1
"21815",24728,"2022-04-28",3
"21816",50660,"2021-12-28",3
"21817",98344,"2022-05-26",2
"21818",150495,"2022-03-23",1
"21819",167566,"2021-12-19",2
"21820",10005630,"2021-12-16",2
"21821",20019252,"2021-12-17",2
"21822",20093517,"2022-07-08",3
"21823",20127672,"2023-01-06",2
"21824",20137036,"2021-12-16",2
"21825",20148234,"2021-12-23",1
"21826",20160421,"2022-02-10",2
"21827",20174248,"2022-04-14",2
"21828",20180769,"2022-01-14",5
"21829",20184576,"2023-02-03",2
"21830",20201227,"2021-12-22",2
"21831",20206701,"2022-03-11",2
"21832",20206929,"2022-01-14",1
"21833",20209329,"2022-01-14",2
"21834",20209805,"2022-04-25",2
"21835",20210579,"2022-03-11",3
"21836",20212068,"2022-02-22",2
"21837",20212070,"2021-12-17",2
"21838",20212551,"2022-04-01",2
"21839",20212793,"2021-12-19",2
"21840",20212970,"2022-04-11",2
"21841",20216575,"2022-04-18",2
"21842",20216718,"2022-03-07",1
"21843",20216759,"2021-12-19",1
"21844",20216761,"2021-12-17",1
"21845",17312,"2022-02-24",4
"21846",23383,"2022-03-21",3
"21847",46554,"2022-03-07",3
"21848",97629,"2023-02-10",2
"21849",99257,"2022-01-14",2
"21850",105543,"2022-01-03",2
"21851",164544,"2022-01-14",2
"21852",20006899,"2022-11-28",2
"21853",20039765,"2022-03-01",4
"21854",20047769,"2021-12-23",3
"21855",20060866,"2022-04-06",3
"21856",20067974,"2022-01-03",2
"21857",20068499,"2022-05-06",2
"21858",20076633,"2021-12-29",1
"21859",20098543,"2022-01-14",2
"21860",20107460,"2022-04-13",2
"21861",20117068,"2022-01-14",4
"21862",20123402,"2022-03-25",1
"21863",20129795,"2022-03-24",4
"21864",20131331,"2022-01-14",2
"21865",20131750,"2022-01-14",2
"21866",20143945,"2022-07-15",2
"21867",20177591,"2022-01-14",2
"21868",20180174,"2021-12-27",3
"21869",20181144,"2022-01-14",2
"21870",20183057,"2021-12-17",2
"21871",20187371,"2022-01-14",1
"21872",20189486,"2022-04-24",4
"21873",20194328,"2023-02-10",2
"21874",20198825,"2022-05-05",2
"21875",20202210,"2022-03-07",3
"21876",20208799,"2022-07-25",2
"21877",20209396,"2023-02-10",2
"21878",20210220,"2022-01-14",2
"21879",20212468,"2022-12-27",3
"21880",20213806,"2022-01-13",2
"21881",20214303,"2022-05-20",3
"21882",20214851,"2021-12-21",2
"21883",20216763,"2022-10-27",1
"21884",20216769,"2022-08-30",1
"21885",4662,"2022-01-14",2
"21886",19383,"2022-05-26",1
"21887",20317,"2022-03-28",2
"21888",77324,"2022-06-23",3
"21889",134925,"2023-02-10",4
"21890",149861,"2022-01-03",3
"21891",159768,"2023-02-10",4
"21892",10015645,"2023-02-10",2
"21893",20041573,"2021-12-22",3
"21894",20048582,"2022-02-22",3
"21895",20090741,"2023-02-10",2
"21896",20098335,"2021-12-27",1
"21897",20119041,"2022-01-03",2
"21898",20145069,"2021-12-22",2
"21899",20167137,"2022-02-24",3
"21900",20177817,"2022-01-12",1
"21901",20186051,"2022-04-25",3
"21902",20187274,"2022-01-14",1
"21903",20199162,"2021-12-23",4
"21904",20209018,"2022-01-14",3
"21905",20216724,"2021-12-23",2
"21906",20216773,"2021-12-28",1
"21907",20216775,"2021-12-22",1
"21908",20216780,"2022-01-10",1
"21909",106371,"2022-03-15",2
"21910",160260,"2022-04-29",2
"21911",10001854,"2022-08-09",2
"21912",20009178,"2022-01-05",1
"21913",20022732,"2023-02-10",2
"21914",20029981,"2022-09-19",1
"21915",20129329,"2022-05-18",3
"21916",20169417,"2022-03-29",1
"21917",20204811,"2022-02-17",2
"21918",20216377,"2022-12-08",2
"21919",20216787,"2021-12-23",1
"21920",20216788,"2021-12-28",1
"21921",20216794,"2021-12-27",1
"21922",4026,"2022-08-26",4
"21923",27397,"2022-01-10",2
"21924",28940,"2022-01-14",4
"21925",55973,"2022-01-14",4
"21926",61589,"2021-12-22",1
"21927",66495,"2022-01-14",2
"21928",70548,"2022-03-16",3
"21929",75114,"2022-08-17",2
"21930",75825,"2022-05-23",3
"21931",78173,"2021-12-27",4
"21932",148035,"2021-12-23",3
"21933",160392,"2022-02-18",5
"21934",10008119,"2022-03-21",2
"21935",20031451,"2021-12-27",1
"21936",20065240,"2021-12-27",2
"21937",20084180,"2022-01-14",1
"21938",20098375,"2022-01-14",3
"21939",20131314,"2023-02-10",2
"21940",20191089,"2021-12-27",5
"21941",20196051,"2021-12-21",2
"21942",20198069,"2022-03-15",3
"21943",20216799,"2022-01-14",1
"21944",20216800,"2021-12-27",1
"21945",14002,"2021-12-27",2
"21946",25119,"2022-01-07",1
"21947",28316,"2021-12-27",1
"21948",45415,"2022-01-14",7
"21949",46230,"2021-12-27",1
"21950",72765,"2021-12-28",2
"21951",148354,"2021-12-30",4
"21952",163064,"2022-03-28",4
"21953",20020842,"2023-02-10",3
"21954",20043323,"2021-12-27",1
"21955",20056871,"2022-04-13",2
"21956",20064632,"2022-01-05",4
"21957",20067092,"2022-01-14",1
"21958",20078976,"2022-01-14",2
"21959",20097689,"2021-12-27",3
"21960",20126057,"2022-05-19",2
"21961",20145482,"2022-05-17",1
"21962",20149837,"2021-12-22",2
"21963",20170149,"2022-08-19",3
"21964",20192223,"2021-12-27",1
"21965",20200911,"2022-01-14",1
"21966",20210999,"2022-03-10",2
"21967",20212364,"2022-03-23",2
"21968",20213183,"2022-01-14",3
"21969",20214631,"2022-04-13",3
"21970",20216813,"2021-12-27",1
"21971",16019,"2022-03-10",3
"21972",26126,"2022-01-14",5
"21973",40491,"2022-01-14",1
"21974",115294,"2022-04-15",3
"21975",130039,"2021-12-28",1
"21976",132074,"2022-03-08",2
"21977",10001943,"2022-01-14",2
"21978",20008532,"2021-12-27",2
"21979",20012215,"2021-12-27",5
"21980",20026617,"2022-04-05",4
"21981",20044810,"2022-01-03",2
"21982",20052781,"2022-04-04",3
"21983",20061173,"2022-05-06",2
"21984",20087982,"2022-06-23",3
"21985",20095251,"2022-01-07",2
"21986",20103853,"2022-01-14",2
"21987",20118279,"2021-12-28",3
"21988",20144966,"2021-12-27",1
"21989",20183044,"2022-01-14",1
"21990",20208328,"2022-03-07",2
"21991",20210626,"2022-06-13",2
"21992",20212918,"2023-02-10",2
"21993",20213090,"2022-08-15",2
"21994",3038,"2022-09-28",5
"21995",7668,"2021-12-23",2
"21996",21753,"2022-09-15",3
"21997",27850,"2022-01-14",4
"21998",79187,"2023-02-10",4
"21999",83594,"2022-01-14",2
"22000",119615,"2021-12-27",1
"22001",166249,"2022-01-05",1
"22002",20022518,"2022-02-16",3
"22003",20057500,"2022-01-14",2
"22004",20089351,"2022-05-02",3
"22005",20099979,"2023-02-10",2
"22006",20107559,"2022-04-01",4
"22007",20112193,"2022-03-01",2
"22008",20139484,"2021-12-27",5
"22009",20142141,"2022-01-14",5
"22010",20167959,"2022-01-14",1
"22011",20170851,"2022-08-01",2
"22012",20188114,"2022-01-14",2
"22013",20192470,"2022-04-01",4
"22014",20193152,"2022-01-03",3
"22015",20196807,"2023-02-10",2
"22016",20197721,"2022-03-28",2
"22017",20197911,"2021-12-27",2
"22018",20203434,"2022-07-05",2
"22019",20204986,"2023-02-10",2
"22020",20206515,"2023-02-10",5
"22021",20210347,"2022-06-29",3
"22022",20211913,"2022-07-21",2
"22023",20212927,"2022-02-18",2
"22024",20216832,"2022-01-07",1
"22025",20216833,"2021-12-28",1
"22026",4838,"2021-12-28",3
"22027",8978,"2022-01-14",2
"22028",12530,"2022-01-14",2
"22029",91407,"2022-09-20",2
"22030",111107,"2022-01-10",1
"22031",126516,"2022-01-14",2
"22032",155904,"2022-01-14",4
"22033",162189,"2023-02-10",2
"22034",10000464,"2022-02-22",1
"22035",20024550,"2022-01-05",2
"22036",20031786,"2022-05-02",5
"22037",20108004,"2022-09-13",3
"22038",20109072,"2022-01-14",1
"22039",20115420,"2022-01-14",2
"22040",20171254,"2021-12-30",2
"22041",20174845,"2022-01-14",1
"22042",20187920,"2021-12-28",3
"22043",20196327,"2022-04-11",2
"22044",20202216,"2022-01-14",3
"22045",20208991,"2022-03-17",2
"22046",20211107,"2022-03-01",4
"22047",20212011,"2022-01-05",2
"22048",20213868,"2022-03-24",2
"22049",20215146,"2023-02-10",2
"22050",20215202,"2022-04-08",2
"22051",20215545,"2023-02-10",2
"22052",20216838,"2021-12-27",1
"22053",20216848,"2022-04-04",1
"22054",42931,"2022-02-11",1
"22055",49531,"2021-12-30",4
"22056",85774,"2022-02-15",4
"22057",167454,"2022-02-14",4
"22058",20023307,"2022-01-14",3
"22059",20053986,"2022-08-09",2
"22060",20061564,"2022-06-13",5
"22061",20062974,"2021-12-29",1
"22062",20073256,"2023-01-26",3
"22063",20103076,"2022-11-04",2
"22064",20141016,"2022-06-02",2
"22065",20144449,"2022-01-12",2
"22066",20144966,"2022-09-02",2
"22067",20191707,"2021-12-29",1
"22068",20204508,"2022-05-20",2
"22069",20212049,"2022-06-06",3
"22070",20216751,"2021-12-29",2
"22071",25836,"2021-12-28",3
"22072",50669,"2021-12-30",2
"22073",72583,"2022-01-05",4
"22074",82376,"2022-03-01",3
"22075",20022266,"2022-01-13",2
"22076",20062190,"2022-01-14",1
"22077",20090721,"2022-01-14",3
"22078",20124700,"2021-12-29",2
"22079",20204045,"2022-03-25",3
"22080",20216870,"2021-12-28",1
"22081",2964,"2022-10-14",1
"22082",20568,"2022-03-07",4
"22083",144728,"2022-01-14",2
"22084",154674,"2022-03-16",4
"22085",20052593,"2022-01-14",2
"22086",20215548,"2022-04-14",2
"22087",43382,"2022-01-14",4
"22088",85319,"2022-06-29",2
"22089",165023,"2022-01-11",4
"22090",20176242,"2022-01-14",1
"22091",20193756,"2022-07-28",3
"22092",20202147,"2022-03-08",3
"22093",20208641,"2022-06-02",2
"22094",20210916,"2021-12-28",3
"22095",20212498,"2021-12-29",3
"22096",20216881,"2022-01-03",1
"22097",17583,"2023-02-10",2
"22098",70848,"2022-04-28",1
"22099",81553,"2022-05-17",2
"22100",139637,"2022-03-07",3
"22101",20004498,"2022-01-14",2
"22102",20058863,"2022-03-24",3
"22103",20079404,"2022-01-03",1
"22104",20098251,"2022-01-12",1
"22105",20136453,"2022-01-14",2
"22106",20140465,"2022-01-03",2
"22107",20192733,"2022-01-12",2
"22108",20203762,"2022-04-24",3
"22109",20206600,"2022-01-14",3
"22110",20207458,"2022-03-15",3
"22111",20215710,"2022-01-06",2
"22112",17316,"2022-01-10",2
"22113",33901,"2022-01-05",1
"22114",43790,"2022-01-14",2
"22115",64292,"2022-01-14",5
"22116",70931,"2022-04-07",2
"22117",100995,"2022-01-03",3
"22118",118926,"2022-01-05",1
"22119",124664,"2022-01-03",2
"22120",129877,"2022-01-14",5
"22121",20064174,"2022-10-07",2
"22122",20088405,"2022-03-11",2
"22123",20126655,"2022-01-03",4
"22124",20136951,"2022-01-10",1
"22125",20164300,"2023-02-01",4
"22126",20198996,"2022-01-14",2
"22127",20202180,"2022-01-05",2
"22128",20206183,"2022-03-01",3
"22129",20207196,"2022-04-26",7
"22130",20210062,"2022-01-05",2
"22131",20213180,"2022-04-27",2
"22132",20215172,"2022-04-12",3
"22133",14503,"2022-06-06",2
"22134",17491,"2022-05-16",2
"22135",84296,"2022-01-14",4
"22136",97094,"2023-02-10",3
"22137",142532,"2023-02-08",7
"22138",159422,"2022-10-20",4
"22139",20017952,"2022-04-14",3
"22140",20021429,"2022-03-07",9
"22141",20049199,"2022-01-14",2
"22142",20132547,"2022-03-31",3
"22143",20152884,"2023-02-10",3
"22144",20186754,"2022-01-14",3
"22145",20190991,"2022-01-14",2
"22146",20192891,"2022-03-17",2
"22147",20193436,"2022-02-15",3
"22148",20202618,"2022-01-14",2
"22149",20214221,"2022-03-07",2
"22150",20214904,"2022-04-28",2
"22151",170416,"2022-01-14",2
"22152",20014249,"2022-12-06",2
"22153",20080487,"2022-01-14",1
"22154",20094644,"2022-01-11",2
"22155",20138975,"2022-01-05",1
"22156",20157480,"2022-01-14",2
"22157",20184659,"2022-01-13",1
"22158",20209037,"2022-03-28",3
"22159",20210351,"2022-03-07",5
"22160",20216407,"2022-01-14",1
"22161",20216901,"2022-01-05",1
"22162",20216904,"2022-01-14",1
"22163",18240,"2023-01-03",2
